Number of connections ,Avg. size Node list recieved  ,Number of nodes queried to find all nodes ,Time taken to find all nodes ,  Time take to test all nodes if online ,Number of nodes online,Number of nodes offline,Failure %
20,100,0,0,0,0,10,
20,100,0,0,0,0,10,
20,100,0,0,0,0,10,
20,100,0,0,0,0,10,
20,100,0,0,0,0,10,
20,100,0,0,0,0,10,
20,100,0,0,0,0,10,
20,100,0,0,0,0,10,
20,100,0,0,0,0,10,
20,100,0,0,0,0,10,
20,100,0,0,0,0,10,
20,100,0,0,0,0,10,
20,100,0,0,0,0,10,
20,100,0,0,0,0,10,
20,100,0,0,120000,1,93,
20,100,0,0,120000,1,96,
20,100,0,0,150000,1,100,
20,100,0,0,150000,1,100,
20,100,0,0,150000,1,104,
20,100,0,0,150000,1,104,
20,100,0,0,150000,1,102,
20,100,0,0,240000,2,168,
20,100,0,0,240000,2,168,
20,100,0,0,240000,2,164,
20,100,0,0,240000,2,166,
20,100,0,0,240000,2,170,
20,100,0,0,330000,3,224,
20,100,0,0,360000,3,240,
20,100,0,0,420000,4,286,
20,100,0,0,420000,4,293,
20,100,0,0,420000,4,293,
20,100,0,0,480000,5,322,
20,100,0,0,510000,5,343,
20,100,0,0,600000,6,403,
20,100,0,0,635291,9,437,
20,100,435,630000,784998,13,494,
20,100,459,660000,810000,11,490,
,,,,,,,
Number of connections ,Avg. size Node list recieved  ,Number of nodes queried to find all nodes ,Time taken to find all nodes ,  Time take to test all nodes if online ,Number of nodes online,Number of nodes offline,Failure %
20,100,447,645000,797499,12,492,0.9889502762
