Number of connections ,Avg. size Node list recieved  ,Number of nodes queried to find all nodes ,Time taken to find all nodes ,  Time take to test all nodes if online ,Number of nodes online,Number of nodes offline,Failure %
20,100,28,4556,233968,501,0,
20,100,29,3928,238972,502,0,
20,100,26,3271,238968,501,0,
20,100,29,2295,244142,501,0,
20,100,25,1983,236159,501,0,
20,100,27,4545,253459,501,0,
20,100,28,2418,235880,501,0,
20,100,26,1522,229852,501,0,
20,100,31,6629,246539,501,0,
20,100,26,4308,250186,502,0,
20,100,28,4359,249864,501,0,
20,100,27,2016,262611,502,0,
20,100,28,5402,239906,501,0,
20,100,26,3000,248008,501,0,
20,100,27,2054,247392,502,0,
20,100,31,10082,259445,503,0,
20,100,31,7941,235744,501,0,
20,100,33,5402,268050,501,0,
20,100,28,3987,236107,501,0,
20,100,33,6385,255159,502,0,
20,100,28,5767,247927,502,0,
20,100,27,2289,252794,502,0,
20,100,30,4388,236856,501,0,
20,100,30,5662,258389,501,0,
20,100,33,7879,257440,501,0,
20,100,24,3669,251813,501,0,
20,100,28,5179,251231,501,0,
20,100,24,2015,255204,501,0,
20,100,30,14535,258021,502,0,
20,100,22,1343,246383,501,0,
20,100,28,4516,253589,501,0,
20,100,28,5636,243181,502,0,
20,100,28,7507,240087,501,0,
20,100,25,2942,256244,501,0,
20,100,28,6347,240228,501,0,
20,100,30,3681,252474,501,0,
20,100,32,7118,240804,501,0,
20,100,31,3231,245168,502,0,
20,100,29,3579,239373,501,0,
20,100,29,3314,248646,502,0,
20,100,25,2537,251211,501,0,
20,100,29,5227,247115,502,0,
20,100,30,2933,257419,502,0,
20,100,24,2396,259279,501,0,
20,100,25,1072,250805,501,0,
20,100,30,4924,240454,501,0,
20,100,29,8740,251777,502,0,
20,100,27,3251,242395,502,0,
20,100,26,1408,235970,501,0,
20,100,27,8879,264025,501,0,
20,100,28,3973,262849,503,0,
20,100,24,667,254206,502,0,
20,100,28,5044,260543,503,0,
20,100,26,1973,258136,501,0,
20,100,27,2302,249237,501,0,
20,100,33,9022,243380,502,0,
20,100,31,5856,269730,502,0,
20,100,29,3493,264262,501,0,
20,100,34,10101,257838,503,0,
20,100,27,2934,245460,502,0,
20,100,30,5551,276548,502,0,
20,100,34,14877,269316,501,0,
20,100,26,3507,252185,501,0,
20,100,33,3364,245366,502,0,
20,100,33,8031,235058,503,0,
20,100,29,5324,262676,501,0,
20,100,26,2928,251090,502,0,
20,100,35,13556,241153,501,0,
20,100,30,7068,240675,501,0,
20,100,26,1961,241241,501,0,
20,100,27,1634,254826,501,0,
20,100,29,6501,235695,501,0,
20,100,27,3344,244727,501,0,
20,100,28,2717,264309,502,0,
20,100,30,2736,250391,501,0,
20,100,28,2485,261214,502,0,
20,100,33,9644,240676,501,0,
20,100,28,3498,245420,502,0,
20,100,26,1745,258619,501,0,
20,100,26,2126,229225,502,0,
20,100,27,4162,251256,502,0,
20,100,24,1992,247579,501,0,
20,100,28,5832,263312,501,0,
20,100,30,4958,248955,501,0,
20,100,28,2905,258009,501,0,
20,100,25,3087,256120,502,0,
20,100,25,1356,256833,501,0,
20,100,27,3063,260957,501,0,
20,100,31,7486,251553,501,0,
20,100,30,3974,268931,502,0,
20,100,26,1913,248054,504,0,
20,100,34,8382,244892,501,0,
20,100,29,5495,246568,501,0,
20,100,24,1200,250617,501,0,
20,100,31,5630,245596,504,0,
20,100,26,3043,258572,501,0,
20,100,32,6093,244968,502,0,
20,100,31,3765,248573,501,0,
20,100,27,6488,272259,501,0,
20,100,26,866,253578,501,0,
20,100,34,6096,249298,503,0,
,,,,,,,
Number of connections ,Avg. size Node list recieved  ,Number of nodes queried to find all nodes ,Time taken to find all nodes ,  Time take to test all nodes if online ,Number of nodes online,Number of nodes offline,Failure %
20,100,28.4059405941,4592.0297029703,250289.544554455,501.4752475248,0,0
