Number of connections ,Avg. size Node list recieved  ,Number of nodes queried to find all nodes ,Time taken to find all nodes ,  Time take to test all nodes if online ,Number of nodes online,Number of nodes offline,Failure %
8,100,8,500,118317,101,0,
8,100,8,500,135431,101,0,
8,100,8,500,123969,101,0,
8,100,8,500,115349,102,0,
8,100,8,500,119659,101,0,
8,100,8,501,131605,101,0,
8,100,8,501,129520,101,0,
8,100,8,502,122056,101,0,
8,100,8,502,133809,101,0,
8,100,8,502,100809,102,0,
8,100,8,503,146913,102,0,
8,100,8,506,113647,101,0,
8,100,8,507,126878,102,0,
8,100,8,509,132266,102,0,
8,100,8,509,118150,101,0,
8,100,8,510,132902,102,0,
8,100,8,512,117006,101,0,
8,100,8,514,118273,101,0,
8,100,8,514,126441,101,0,
8,100,8,516,131861,102,0,
8,100,8,518,124467,101,0,
8,100,8,520,136358,102,0,
8,100,8,520,101373,102,0,
8,100,8,520,108416,101,0,
8,100,8,522,108676,101,0,
8,100,8,524,109762,102,0,
8,100,8,525,124124,101,0,
8,100,8,530,116398,101,0,
8,100,8,532,135490,102,0,
8,100,8,532,122660,102,0,
8,100,8,534,126046,103,0,
8,100,8,534,113378,101,0,
8,100,8,535,114494,101,0,
8,100,8,537,113034,102,0,
8,100,8,546,131044,102,0,
8,100,8,552,120798,101,0,
8,100,8,552,131289,101,0,
8,100,8,563,114191,101,0,
8,100,8,575,123289,102,0,
8,100,8,575,104430,102,0,
8,100,8,577,124514,101,0,
8,100,8,579,131899,101,0,
8,100,8,581,135342,102,0,
8,100,8,581,111983,102,0,
8,100,9,583,111710,101,0,
8,100,8,592,126447,102,0,
8,100,8,595,126550,102,0,
8,100,8,609,124631,102,0,
8,100,8,609,106715,102,0,
8,100,8,639,108292,101,0,
8,100,9,643,119762,102,0,
8,100,8,656,115541,102,0,
8,100,8,670,135625,103,0,
8,100,8,690,135439,102,0,
8,100,8,691,115642,101,0,
8,100,8,695,122915,102,0,
8,100,8,700,116779,102,0,
8,100,8,703,126758,101,0,
8,100,8,714,124997,101,0,
8,100,8,722,109168,101,0,
8,100,8,725,109714,102,0,
8,100,8,726,109185,102,0,
8,100,8,752,127581,101,0,
8,100,8,760,127066,102,0,
8,100,8,785,119839,101,0,
8,100,8,790,115063,101,0,
8,100,9,806,113581,102,0,
8,100,8,844,120105,101,0,
8,100,8,851,134775,102,0,
8,100,8,852,107884,101,0,
8,100,9,853,111434,102,0,
8,100,8,854,107020,101,0,
8,100,9,949,110829,101,0,
8,100,8,976,117753,102,0,
8,100,8,991,127030,102,0,
8,100,8,1004,126224,101,0,
8,100,8,1037,117272,102,0,
8,100,8,1047,124129,101,0,
8,100,8,1052,120402,102,0,
8,100,8,1073,125176,102,0,
8,100,8,1078,123500,103,0,
8,100,8,1084,121797,102,0,
8,100,8,1135,126715,101,0,
8,100,8,1154,102873,101,0,
8,100,8,1181,133338,102,0,
8,100,8,1183,140139,102,0,
8,100,8,1226,110158,101,0,
8,100,8,1251,104786,101,0,
8,100,9,1311,123484,101,0,
8,100,8,1320,127217,102,0,
8,100,8,1352,123780,102,0,
8,100,8,1390,123411,101,0,
8,100,8,1446,126398,101,0,
8,100,8,1448,125809,102,0,
8,100,8,1459,130603,102,0,
8,100,8,1554,130968,101,0,
8,100,8,1694,98218,101,0,
8,100,8,1781,111585,101,0,
8,100,9,1814,114613,102,0,
8,100,8,1826,130708,101,0,
8,100,8,1836,120727,102,0,
8,100,8,1876,111077,102,0,
8,100,9,1884,124778,102,0,
8,100,8,1937,107079,101,0,
8,100,9,1941,124660,101,0,
8,100,8,1955,116577,101,0,
8,100,8,1981,126423,103,0,
8,100,8,2074,117111,101,0,
8,100,8,2133,116502,102,0,
8,100,8,2187,133013,101,0,
8,100,8,2258,111970,101,0,
8,100,9,2271,120712,102,0,
8,100,8,2289,136514,101,0,
8,100,8,2491,117322,102,0,
8,100,8,2577,136121,101,0,
8,100,9,2677,136643,102,0,
8,100,8,2719,145706,101,0,
8,100,8,2781,124391,101,0,
8,100,8,3163,124508,102,0,
8,100,9,3175,136142,102,0,
8,100,8,3266,114961,101,0,
8,100,8,3416,111354,101,0,
8,100,9,3896,128861,101,0,
8,100,9,4520,117773,101,0,
8,100,8,4522,110240,102,0,
8,100,8,4881,119202,102,0,
8,100,8,5259,120233,102,0,
8,100,8,6487,122963,102,0,
8,100,8,6939,136872,101,0,
8,100,9,6944,130355,101,0,
8,100,8,7074,144362,102,0,
8,100,8,8765,129621,101,0,
,,,,,,,
Number of connections ,Avg. size Node list recieved  ,Number of nodes queried to find all nodes ,Time taken to find all nodes ,  Time take to test all nodes if online ,Number of nodes online,Number of nodes offline,Failure %
8,100,8.1136363636,1449.0227272727,121835.015151515,101.5151515152,0,0
