Number of connections ,Avg. size Node list recieved  ,Number of nodes queried to find all nodes ,Time taken to find all nodes ,  Time take to test all nodes if online ,Number of nodes online,Number of nodes offline,Failure %
20,100,6,0,42051,101,0,
20,100,7,0,40926,101,0,
20,100,6,0,42725,101,0,
20,100,7,0,46352,101,0,
20,100,5,0,44982,101,0,
20,100,7,0,51465,102,0,
20,100,6,0,41113,101,0,
20,100,7,0,39234,102,0,
20,100,6,0,41387,101,0,
20,100,6,0,38227,101,0,
20,100,7,0,51833,101,0,
20,100,8,0,37944,101,0,
20,100,6,0,34469,101,0,
20,100,6,0,47434,101,0,
20,100,6,0,46008,101,0,
20,100,6,0,42602,101,0,
20,100,6,0,46200,101,0,
20,100,6,0,45878,101,0,
20,100,8,0,40955,101,0,
20,100,7,0,37652,101,0,
20,100,5,0,43774,101,0,
20,100,6,0,46452,101,0,
20,100,8,0,44137,101,0,
20,100,7,0,46193,101,0,
20,100,5,0,44012,101,0,
20,100,6,0,47999,101,0,
20,100,6,0,39561,101,0,
20,100,7,0,44633,101,0,
20,100,8,0,43530,101,0,
20,100,5,0,41901,101,0,
20,100,9,0,45290,101,0,
20,100,6,0,44868,101,0,
20,100,5,0,43966,101,0,
20,100,5,0,47620,101,0,
20,100,6,0,39744,101,0,
20,100,8,0,40191,103,0,
20,100,7,0,41033,101,0,
20,100,6,0,40521,101,0,
20,100,6,0,40924,101,0,
20,100,7,0,43846,101,0,
20,100,7,0,38490,101,0,
20,100,6,0,40416,101,0,
20,100,6,0,45658,101,0,
20,100,6,0,48146,101,0,
20,100,6,0,36799,101,0,
20,100,6,0,46389,101,0,
20,100,7,0,49617,101,0,
20,100,7,0,48599,101,0,
20,100,6,0,48278,101,0,
20,100,6,0,42374,101,0,
20,100,7,0,44675,101,0,
20,100,8,0,47078,101,0,
20,100,7,0,46080,101,0,
20,100,7,0,44408,101,0,
20,100,7,0,47930,101,0,
20,100,5,0,39001,101,0,
20,100,7,0,39431,101,0,
20,100,7,0,39301,102,0,
20,100,7,0,32213,101,0,
20,100,6,0,41585,101,0,
20,100,7,0,44935,101,0,
20,100,7,0,41851,101,0,
20,100,8,0,45106,101,0,
20,100,7,0,56029,101,0,
20,100,5,0,48714,101,0,
20,100,6,0,43346,101,0,
20,100,6,0,44506,101,0,
20,100,6,0,43947,101,0,
20,100,7,0,42203,102,0,
20,100,6,0,43049,101,0,
20,100,7,0,50646,101,0,
20,100,8,0,43582,101,0,
20,100,6,0,39256,102,0,
20,100,5,0,45584,101,0,
20,100,7,0,53800,102,0,
20,100,8,0,44372,101,0,
20,100,6,0,47739,101,0,
20,100,5,0,45755,101,0,
20,100,6,0,42063,101,0,
20,100,7,0,43148,101,0,
20,100,7,0,43063,101,0,
20,100,7,0,37044,102,0,
20,100,7,0,44532,101,0,
20,100,6,0,57649,102,0,
20,100,8,0,45922,101,0,
20,100,5,0,37132,101,0,
20,100,6,0,43985,101,0,
20,100,6,0,43111,101,0,
20,100,7,0,31143,101,0,
20,100,7,0,47441,101,0,
20,100,6,0,50731,101,0,
20,100,7,0,48278,102,0,
20,100,5,0,38152,101,0,
20,100,6,0,50100,101,0,
20,100,6,0,39868,101,0,
20,100,6,0,42140,101,0,
20,100,7,0,44898,101,0,
20,100,8,0,41051,102,0,
20,100,7,0,49855,101,0,
20,100,6,0,46057,101,0,
20,100,8,0,45167,101,0,
,,,,,,,
Number of connections ,Avg. size Node list recieved  ,Number of nodes queried to find all nodes ,Time taken to find all nodes ,  Time take to test all nodes if online ,Number of nodes online,Number of nodes offline,Failure %
20,100,6.495049505,0,43891.5841584158,101.1188118812,0,0
