Number of connections ,Avg. size Node list recieved  ,Number of nodes queried to find all nodes ,Time taken to find all nodes ,  Time take to test all nodes if online ,Number of nodes online,Number of nodes offline,Failure %
20,100,4585,6655389,7251060,229,4773,
20,100,4593,6663612,7265132,228,4773,
20,100,4612,6692091,7357656,230,4773,
20,100,4614,6691633,7288497,249,4752,
20,100,4655,6760967,7263995,223,4778,
20,100,4679,6798438,7309643,217,4789,
20,100,4689,6809573,7342106,223,4779,
20,100,4725,6860425,7296158,227,4775,
20,100,4730,6875297,7275248,227,4774,
20,100,4778,6946725,7282675,224,4778,
20,100,4827,7022135,7319639,213,4790,
20,100,4916,7163711,7301432,218,4784,
20,100,4925,7145630,7285081,227,4774,
,,,,,,,
Number of connections ,Avg. size Node list recieved  ,Number of nodes queried to find all nodes ,Time taken to find all nodes ,  Time take to test all nodes if online ,Number of nodes online,Number of nodes offline,Failure %
20,100,4257.9274193548,6163171.98387097,7268442.62903226,250.564516129,4751.7419354839,0
