Number of connections ,Avg. size Node list recieved  ,Number of nodes queried to find all nodes ,Time taken to find all nodes ,  Time take to test all nodes if online ,Number of nodes online,Number of nodes offline,Failure %
8,100,76,147854,1873154,761,243,
8,100,71,116717,1923535,740,261,
8,100,65,113787,1880067,760,241,
8,100,70,127296,1908531,756,245,
8,100,73,122765,1890673,755,246,
8,100,72,128768,1849239,766,235,
8,100,72,143895,1843382,769,232,
8,100,84,152837,1782169,787,214,
8,100,78,135279,1882732,757,246,
8,100,68,111883,1819526,779,223,
8,100,76,148723,1873204,748,253,
8,100,70,120191,1915783,740,261,
8,100,65,106187,1937772,745,257,
8,100,69,134886,1980260,738,263,
8,100,80,161876,1882654,762,241,
8,100,92,184100,1905008,731,270,
8,100,61,105038,1910998,750,252,
8,100,74,117517,1818660,760,241,
8,100,84,156240,1884249,756,246,
8,100,75,124298,1905414,756,245,
8,100,82,164400,1838485,768,234,
8,100,79,139873,1890816,744,257,
8,100,82,151342,1849792,755,246,
8,100,71,107697,1876687,771,231,
8,100,86,161037,1840402,760,242,
8,100,85,157975,1869720,762,240,
8,100,73,120547,1842370,767,234,
8,100,70,111795,1907705,740,261,
8,100,78,151924,1872650,762,239,
8,100,84,144616,1904757,764,238,
8,100,80,148425,1803088,768,233,
8,100,83,173664,1831591,756,245,
8,100,87,155232,1971449,736,265,
8,100,85,152546,1910027,760,242,
8,100,76,152716,1846824,766,235,
8,100,74,131527,1873018,752,249,
8,100,69,103230,1893983,760,241,
8,100,80,129308,1985497,745,258,
8,100,74,144403,1879619,766,235,
8,100,68,112728,1909019,747,254,
8,100,74,125910,1878119,750,251,
8,100,81,140857,1895143,742,260,
8,100,78,142586,1862220,768,233,
8,100,77,117024,1848034,776,225,
8,100,66,129462,1855828,777,224,
8,100,70,126251,1852982,768,233,
8,100,68,115946,1914218,745,257,
8,100,70,135755,1861987,766,235,
8,100,73,134940,1893497,736,265,
8,100,89,153468,1879562,765,238,
8,100,75,105385,1831211,760,242,
8,100,66,122528,1892991,757,244,
8,100,75,124436,1871020,765,236,
8,100,80,155471,1881539,749,253,
8,100,81,138415,1840562,775,226,
8,100,69,131048,2000912,724,277,
8,100,75,127939,1930422,729,273,
8,100,81,159861,1941627,749,252,
8,100,79,131247,1874789,767,235,
8,100,94,177469,1899818,758,244,
8,100,79,153860,1918388,748,254,
8,100,76,169459,1914117,763,240,
8,100,82,153287,1887040,761,241,
8,100,82,138099,1872968,751,253,
8,100,73,125953,1937404,744,257,
8,100,65,105858,1835913,765,236,
8,100,73,119174,1945887,742,259,
8,100,78,153552,1867241,765,237,
8,100,67,99528,1872612,766,235,
8,100,76,130746,1912970,752,249,
8,100,69,114020,1879559,735,267,
8,100,72,122925,1918909,738,264,
8,100,94,168471,1907428,751,251,
8,100,70,126852,1967274,743,259,
8,100,75,129929,1911602,745,256,
8,100,83,159402,1963187,740,261,
8,100,89,157613,1866494,760,241,
8,100,74,134570,1915232,749,252,
8,100,86,149465,1879474,761,240,
8,100,80,158769,1915592,755,246,
8,100,75,132538,1909804,748,254,
8,100,73,105504,1881134,765,236,
8,100,85,134204,1915769,749,253,
8,100,75,131110,1962279,739,262,
8,100,76,144208,1870695,748,253,
8,100,68,109200,1904368,745,256,
8,100,77,165966,2022153,725,276,
8,100,92,173348,1988594,722,281,
8,100,74,134984,1907241,743,258,
8,100,81,160798,1950844,745,256,
8,100,78,124360,1929289,756,247,
8,100,82,145618,1939151,741,260,
8,100,81,141172,1921765,750,252,
8,100,83,172111,1950047,738,265,
8,100,73,127158,1945989,749,253,
8,100,73,133853,1923060,738,263,
8,100,97,190437,1914377,757,244,
8,100,71,119168,1869207,753,248,
8,100,80,148932,1946445,734,267,
8,100,79,140301,1906976,754,247,
8,100,87,159506,1948151,738,265,
,,,,,,,
Number of connections ,Avg. size Node list recieved  ,Number of nodes queried to find all nodes ,Time taken to find all nodes ,  Time take to test all nodes if online ,Number of nodes online,Number of nodes offline,Failure %
8,100,76.8811881188,137991.366336634,1896709.0990099,753.0891089109,248.4257425743,0
