Number of connections ,Avg. size Node list recieved  ,Number of nodes queried to find all nodes ,Time taken to find all nodes ,  Time take to test all nodes if online ,Number of nodes online,Number of nodes offline,Failure %
20,100,42,23425,366423,374,128,
20,100,38,13257,354253,394,109,
20,100,36,18606,368466,384,117,
20,100,40,28120,380506,376,125,
20,100,45,30000,359961,375,126,
20,100,33,12510,387264,367,135,
20,100,36,16329,375824,386,115,
20,100,26,3711,361983,386,115,
20,100,35,11344,367284,380,121,
20,100,49,31474,365711,370,131,
20,100,33,8296,368008,384,118,
20,100,28,2438,360512,381,120,
20,100,35,10771,373076,370,131,
20,100,35,12690,357396,372,129,
20,100,34,9746,368239,379,123,
20,100,38,12972,352751,383,118,
20,100,38,26940,366505,379,122,
20,100,30,10002,363891,385,116,
20,100,30,13273,370996,368,133,
20,100,35,16884,376064,365,136,
20,100,42,15625,373932,377,126,
20,100,40,22812,368001,370,131,
20,100,38,11149,360011,378,124,
20,100,38,13734,366298,370,131,
20,100,50,30000,375152,380,123,
20,100,37,14558,374049,377,124,
20,100,37,16129,378777,368,133,
20,100,32,3299,354980,382,119,
20,100,29,8819,357371,389,112,
20,100,39,17400,382267,377,125,
20,100,31,15007,373570,377,125,
20,100,35,16601,366615,380,121,
20,100,43,30000,388081,360,143,
20,100,46,30000,384006,370,131,
20,100,43,25372,352637,389,115,
20,100,39,11550,360582,376,126,
20,100,32,8767,389531,366,138,
20,100,49,31068,377061,371,130,
20,100,44,25878,378814,366,135,
20,100,33,18552,367882,377,124,
20,100,36,9429,368109,374,127,
20,100,39,24038,381258,369,133,
20,100,31,14477,340824,392,110,
20,100,40,26326,352512,377,124,
20,100,31,7103,366620,380,121,
20,100,42,24497,371238,369,132,
20,100,37,14188,398818,359,143,
20,100,34,12347,369502,373,128,
20,100,34,10473,370036,379,122,
20,100,45,27318,359926,381,120,
20,100,41,21704,366883,377,125,
20,100,37,19898,364310,372,129,
20,100,46,21329,375006,374,128,
20,100,35,9781,360511,399,102,
20,100,33,9938,386065,367,134,
20,100,42,18616,378288,372,130,
20,100,35,14529,378665,376,125,
20,100,34,14383,369742,370,131,
20,100,47,30604,373550,371,130,
20,100,33,10458,354879,386,115,
20,100,27,4005,358932,393,108,
20,100,33,13974,364236,374,127,
20,100,29,2874,355991,389,112,
20,100,31,8843,383895,377,124,
20,100,43,22990,391929,364,137,
20,100,39,17603,372980,374,127,
20,100,51,33791,388303,355,147,
20,100,33,13227,375897,375,126,
20,100,37,22679,352755,380,121,
20,100,31,9899,360559,379,122,
20,100,36,10695,354122,387,114,
20,100,45,30000,392779,361,140,
20,100,36,6822,367345,374,127,
20,100,34,10871,365455,386,115,
20,100,34,8785,355241,391,111,
20,100,40,23971,358187,374,127,
20,100,39,20613,375467,367,134,
20,100,37,18167,342123,394,107,
20,100,35,18822,371010,363,139,
20,100,35,17002,360830,386,116,
20,100,38,22638,360616,376,125,
20,100,42,24899,376302,380,121,
20,100,37,22379,374197,381,120,
20,100,33,5392,376171,373,128,
20,100,29,13137,368737,396,106,
20,100,40,20008,359117,390,111,
20,100,34,20939,383471,357,144,
20,100,42,20379,402997,345,156,
20,100,46,30924,384421,356,146,
20,100,39,14750,380147,372,129,
20,100,33,8628,375185,378,123,
20,100,41,23853,378363,375,126,
20,100,40,13158,364423,386,116,
20,100,42,15451,372558,379,122,
20,100,40,28951,373156,363,138,
20,100,41,14122,371860,370,131,
20,100,35,7792,357983,384,117,
20,100,35,11054,371922,368,133,
20,100,42,30000,394557,358,143,
20,100,32,10774,384759,378,124,
20,100,46,30000,401438,353,149,
,,,,,,,
Number of connections ,Avg. size Node list recieved  ,Number of nodes queried to find all nodes ,Time taken to find all nodes ,  Time take to test all nodes if online ,Number of nodes online,Number of nodes offline,Failure %
20,100,37.396039604,17083.2178217822,370513.742574257,375.603960396,125.7623762376,0
