Number of connections ,Avg. size Node list recieved  ,Number of nodes queried to find all nodes ,Time taken to find all nodes ,  Time take to test all nodes if online ,Number of nodes online,Number of nodes offline,Failure %
8,100,39,56888,939968,385,117,
8,100,31,45716,917301,387,114,
8,100,35,44396,950104,375,127,
8,100,40,60000,983571,359,143,
8,100,29,48646,936686,379,123,
8,100,38,61985,933139,386,115,
8,100,36,60000,917129,382,120,
8,100,35,59652,971701,363,138,
8,100,37,56478,928741,392,110,
8,100,37,60000,924266,381,120,
8,100,38,50376,960401,375,126,
8,100,34,51148,981502,360,142,
8,100,34,49613,937082,379,122,
8,100,34,58043,938225,381,120,
8,100,38,78764,969385,354,147,
8,100,43,62477,1015607,362,140,
8,100,38,73380,933471,363,138,
8,100,39,78970,955718,370,131,
8,100,42,64813,1009250,354,148,
8,100,42,73242,932490,377,124,
8,100,36,58967,904915,388,114,
8,100,38,64896,874975,394,107,
8,100,41,66990,904417,386,115,
8,100,43,70591,882144,388,114,
8,100,43,67286,908059,377,124,
8,100,39,65294,926326,376,125,
8,100,34,52035,981332,369,132,
8,100,35,45059,953064,375,128,
8,100,39,66113,914317,384,118,
8,100,38,48031,938145,377,124,
8,100,39,60000,899765,385,116,
8,100,36,56214,908767,401,100,
8,100,36,51238,888569,384,117,
8,100,48,83673,921568,379,123,
8,100,40,68163,913334,384,117,
8,100,35,55881,976544,383,118,
8,100,28,28665,848507,392,109,
8,100,35,56709,947929,382,119,
8,100,45,81386,950683,362,139,
8,100,36,60525,923349,377,124,
8,100,38,60000,887176,375,126,
8,100,28,41699,890916,385,116,
8,100,29,34354,911783,386,115,
8,100,38,60238,884628,394,107,
8,100,38,63675,935088,373,130,
8,100,40,51401,962604,370,132,
8,100,39,70766,944275,379,122,
8,100,36,53083,931876,370,131,
8,100,32,55319,950179,381,120,
8,100,38,76173,1000624,368,134,
8,100,34,51840,958732,364,137,
8,100,40,58548,961525,370,131,
8,100,35,51290,952569,373,128,
8,100,36,55886,931056,387,114,
8,100,36,61602,920354,381,121,
8,100,43,77521,943198,381,120,
8,100,41,81847,947175,381,120,
8,100,45,71711,956746,371,130,
8,100,35,60683,943600,373,130,
8,100,26,31301,963361,362,139,
8,100,33,43870,901935,387,115,
8,100,45,83489,910658,385,116,
8,100,37,68675,943579,374,127,
8,100,37,58886,938078,385,116,
8,100,46,84395,959868,379,122,
8,100,39,67627,960138,369,132,
8,100,36,58952,945116,377,126,
8,100,36,59613,947313,389,114,
8,100,35,63253,936481,382,121,
8,100,36,54266,972468,368,134,
8,100,32,56276,943450,385,116,
8,100,37,61374,928620,385,116,
8,100,35,50395,984690,362,139,
8,100,29,35796,963629,380,122,
8,100,45,84891,985809,362,139,
8,100,37,43594,951269,380,121,
8,100,39,60857,964394,367,134,
8,100,52,120000,994238,360,141,
8,100,34,53856,1003954,358,143,
8,100,39,54167,942652,386,117,
8,100,44,80210,957157,384,117,
8,100,41,73108,984642,365,137,
8,100,37,47827,956159,371,130,
8,100,37,64495,939966,390,111,
8,100,40,53429,951219,379,122,
8,100,42,77128,973533,376,126,
8,100,37,72676,949547,374,128,
8,100,28,33373,967260,379,122,
8,100,35,64426,974384,373,129,
8,100,41,68103,970070,371,130,
8,100,35,57652,937001,362,139,
8,100,39,48701,978179,379,123,
8,100,34,60419,961876,375,126,
8,100,41,71496,991835,362,139,
8,100,41,69079,977936,351,152,
8,100,50,86695,979306,364,138,
8,100,36,63644,964712,380,123,
8,100,43,79971,931394,369,132,
8,100,44,82222,978497,377,125,
8,100,40,71295,972894,381,120,
8,100,36,65432,1042369,348,153,
,,,,,,,
Number of connections ,Avg. size Node list recieved  ,Number of nodes queried to find all nodes ,Time taken to find all nodes ,  Time take to test all nodes if online ,Number of nodes online,Number of nodes offline,Failure %
8,100,37.7227722772,61652.0099009901,946516.693069307,375.8514851485,125.5841584158,0
