Number of connections ,Avg. size Node list recieved  ,Number of nodes queried to find all nodes ,Time taken to find all nodes ,  Time take to test all nodes if online ,Number of nodes online,Number of nodes offline,Failure %
20,100,895,674298,7587106,7524,2477,
20,100,910,659468,7594860,7512,2489,
20,100,924,716551,7586438,7517,2484,
20,100,916,721636,7630677,7513,2488,
20,100,929,715433,7564418,7601,2400,
20,100,918,663805,7579095,7473,2530,
20,100,918,697570,7666439,7473,2528,
20,100,953,726819,7619684,7524,2478,
20,100,961,716705,7584506,7508,2493,
20,100,950,709030,7597408,7499,2502,
20,100,950,707545,7599886,7481,2520,
20,100,947,723174,7736105,7447,2554,
20,100,936,711197,7660042,7499,2503,
20,100,961,719528,7619301,7497,2504,
20,100,947,695368,7567162,7571,2431,
20,100,976,729912,7707146,7462,2540,
20,100,958,694478,7612279,7477,2524,
20,100,985,744566,7671188,7462,2539,
20,100,971,738758,7611180,7520,2481,
20,100,966,705249,7639799,7511,2490,
20,100,967,727958,7709737,7475,2526,
20,100,1009,769411,7640346,7497,2504,
20,100,963,703533,7575669,7533,2468,
20,100,994,741448,7588777,7487,2514,
20,100,983,744215,7639208,7447,2555,
20,100,1015,786623,7644612,7418,2584,
20,100,983,728267,7647885,7507,2494,
20,100,1028,788041,7625098,7514,2487,
20,100,1017,793997,7669790,7482,2521,
20,100,1021,771375,7661793,7484,2518,
20,100,1024,750276,7720941,7440,2561,
20,100,1055,807785,7665885,7445,2556,
20,100,1023,769056,7580976,7514,2487,
20,100,1072,806412,7599762,7531,2470,
20,100,1084,805381,7631054,7472,2530,
20,100,893,681540,7629238,7482,2519,
20,100,889,648838,7689608,7486,2515,
20,100,901,655292,7627532,7492,2509,
20,100,896,650304,7621934,7548,2453,
20,100,924,706380,7736647,7485,2516,
20,100,895,636622,7503314,7571,2431,
20,100,949,738816,7545305,7571,2430,
20,100,926,708899,7658354,7499,2502,
20,100,942,718749,7654626,7491,2511,
20,100,917,669495,7470307,7502,2499,
20,100,915,693108,7566043,7531,2470,
20,100,954,728158,7659191,7434,2567,
20,100,946,710682,7601990,7512,2489,
20,100,963,706937,7555409,7567,2435,
20,100,957,692496,7584548,7480,2522,
20,100,930,665255,7591390,7552,2449,
20,100,977,736344,7572536,7546,2455,
20,100,966,681909,7542381,7515,2486,
20,100,963,710546,7556468,7541,2460,
20,100,975,730769,7513052,7530,2471,
20,100,1001,752130,7642202,7497,2504,
20,100,990,758805,7574386,7525,2476,
20,100,1027,809268,7659441,7474,2527,
20,100,973,711200,7544406,7585,2417,
20,100,1010,793013,7639400,7522,2479,
20,100,980,713646,7631652,7447,2554,
20,100,1008,731994,7535003,7562,2440,
20,100,1009,780720,7682086,7445,2556,
20,100,1015,754885,7609589,7543,2460,
20,100,1025,768994,7574824,7488,2514,
20,100,996,738521,7576944,7544,2457,
20,100,1013,749338,7567819,7546,2455,
20,100,1025,742887,7592927,7502,2499,
20,100,1072,817193,7659275,7469,2532,
20,100,1099,838199,7604292,7492,2510,
20,100,911,677304,7626580,7469,2532,
20,100,919,691279,7563676,7491,2510,
20,100,914,661318,7531683,7478,2523,
20,100,917,694331,7577476,7567,2434,
20,100,922,686466,7551391,7538,2463,
20,100,933,712031,7578958,7488,2513,
20,100,923,679659,7663309,7478,2523,
20,100,936,691694,7634039,7472,2529,
20,100,945,716118,7577747,7524,2477,
20,100,950,700658,7688774,7477,2525,
20,100,948,713764,7593669,7472,2529,
20,100,942,688509,7660058,7451,2550,
20,100,961,725470,7578583,7481,2520,
20,100,959,705663,7591656,7525,2476,
20,100,972,698709,7585850,7545,2456,
20,100,986,744294,7529583,7536,2465,
20,100,961,714078,7627574,7536,2468,
20,100,979,749293,7609284,7572,2429,
20,100,948,708145,7532926,7547,2455,
20,100,973,740612,7606061,7502,2500,
20,100,972,725410,7585013,7518,2483,
20,100,990,774798,7581901,7487,2514,
20,100,1001,751934,7550178,7513,2488,
20,100,964,701439,7641236,7459,2543,
20,100,990,753058,7531571,7569,2433,
20,100,1001,770424,7628677,7517,2484,
20,100,1017,779143,7564238,7474,2529,
20,100,992,710477,7514735,7572,2429,
20,100,1010,770941,7635115,7510,2493,
20,100,1009,748743,7548713,7572,2430,
20,100,1024,773043,7612689,7466,2535,
20,100,1033,773673,7684704,7497,2505,
20,100,1090,851533,7623687,7521,2481,
20,100,1062,788076,7689069,7398,2603,
20,100,1062,795746,7671539,7484,2517,
,,,,,,,
Number of connections ,Avg. size Node list recieved  ,Number of nodes queried to find all nodes ,Time taken to find all nodes ,  Time take to test all nodes if online ,Number of nodes online,Number of nodes offline,Failure %
20,100,972.819047619,729186.980952381,7609355.36190476,7504.7523809524,2496.6,0
