Number of connections ,Avg. size Node list recieved  ,Number of nodes queried to find all nodes ,Time taken to find all nodes ,  Time take to test all nodes if online ,Number of nodes online,Number of nodes offline,Failure %
8,100,0,0,30000,0,10,
8,100,0,0,30000,0,10,
8,100,0,0,30000,0,10,
8,100,0,0,30000,0,10,
8,100,0,0,30000,0,10,
8,100,0,0,30000,0,10,
8,100,0,0,30000,0,10,
8,100,0,0,30000,0,10,
8,100,0,0,30000,0,10,
8,100,0,0,30000,0,10,
8,100,0,0,30000,0,10,
8,100,0,0,30000,0,10,
8,100,1138,3465791,15424806,1329,3675,
8,100,1210,3804688,15496620,1325,3676,
8,100,1078,3331928,15513577,1306,3695,
8,100,1164,3619127,15518041,1306,3696,
8,100,1131,3463432,15537797,1325,3678,
8,100,1176,3664806,15541828,1271,3731,
8,100,1150,3581224,15546552,1285,3716,
8,100,1176,3669609,15547398,1304,3697,
8,100,1089,3334727,15551396,1290,3712,
8,100,1094,3401755,15556818,1297,3704,
8,100,1190,3669716,15557532,1281,3721,
8,100,1127,3465632,15567340,1274,3728,
8,100,1199,3713145,15570258,1282,3720,
8,100,1105,3424782,15586631,1290,3711,
8,100,1080,3372635,15587342,1286,3715,
8,100,1051,3265262,15593258,1317,3685,
8,100,1166,3627140,15597894,1297,3706,
8,100,1113,3459396,15599450,1295,3706,
8,100,1079,3331768,15601613,1278,3723,
8,100,1200,3781373,15601710,1268,3735,
8,100,1152,3584840,15603772,1263,3738,
8,100,1098,3436723,15606374,1275,3726,
8,100,1084,3329874,15608241,1278,3723,
8,100,1117,3434632,15610140,1246,3755,
8,100,1157,3624528,15615557,1273,3728,
8,100,1096,3409945,15629032,1241,3761,
8,100,1191,3758908,15629083,1264,3738,
8,100,1147,3588115,15631886,1254,3747,
8,100,1193,3743291,15633215,1310,3696,
8,100,1086,3387588,15634673,1247,3754,
8,100,1104,3380832,15634836,1277,3724,
8,100,1079,3385647,15636489,1249,3754,
8,100,1133,3528280,15637274,1274,3727,
8,100,1128,3552146,15640863,1265,3736,
8,100,1204,3734396,15642303,1255,3747,
8,100,1163,3663243,15647684,1261,3741,
8,100,1092,3376812,15650837,1262,3739,
8,100,1049,3212637,15653859,1251,3754,
8,100,1049,3208640,15655164,1252,3749,
8,100,1276,4033143,15655621,1261,3742,
8,100,1120,3458329,15655790,1246,3755,
8,100,1097,3392954,15665567,1267,3734,
8,100,1094,3397948,15666665,1252,3749,
8,100,1203,3806485,15666984,1254,3750,
8,100,1111,3441840,15667075,1225,3776,
8,100,1128,3569111,15667420,1259,3743,
8,100,1061,3265655,15667435,1262,3740,
8,100,1116,3480960,15670252,1255,3747,
8,100,1129,3530723,15671886,1261,3740,
8,100,1251,3965886,15673074,1241,3761,
8,100,1147,3566792,15673430,1252,3749,
8,100,1136,3556522,15674553,1263,3739,
8,100,1114,3424945,15675151,1249,3755,
8,100,1228,3799691,15680720,1224,3777,
8,100,1295,4126827,15684282,1266,3736,
8,100,1082,3362924,15684516,1246,3755,
8,100,1189,3731352,15685562,1254,3748,
8,100,1189,3724038,15687318,1226,3776,
8,100,1043,3206699,15690169,1262,3739,
8,100,1036,3192394,15691052,1245,3757,
8,100,1177,3658146,15693584,1258,3747,
8,100,1185,3701913,15695730,1239,3763,
8,100,1149,3545809,15696918,1248,3755,
8,100,1165,3624933,15697032,1233,3769,
8,100,1148,3641440,15698234,1258,3744,
8,100,1112,3448297,15701667,1264,3739,
8,100,1223,3869585,15706031,1260,3742,
8,100,1247,3932367,15706563,1219,3782,
8,100,962,2969474,15707588,1254,3748,
8,100,1157,3652016,15708310,1249,3754,
8,100,1216,3821910,15709533,1236,3765,
8,100,1137,3530637,15709626,1261,3740,
8,100,1138,3570861,15710425,1223,3779,
8,100,1219,3829946,15714807,1229,3775,
8,100,1108,3463191,15716710,1238,3764,
8,100,1159,3644678,15720042,1229,3772,
8,100,1172,3644812,15721023,1228,3773,
8,100,1087,3363581,15729433,1244,3757,
8,100,1284,4047501,15730169,1192,3810,
8,100,1124,3538256,15730307,1236,3767,
8,100,1063,3343134,15735527,1263,3738,
8,100,1252,3921765,15737378,1205,3798,
8,100,1125,3518574,15740820,1226,3775,
8,100,1113,3456399,15742140,1253,3748,
8,100,1108,3436669,15742447,1226,3775,
8,100,1313,4175915,15747486,1219,3784,
8,100,1147,3570382,15747687,1222,3780,
8,100,1251,3942926,15752735,1236,3765,
8,100,1091,3435227,15762779,1241,3760,
8,100,1249,3964260,15764963,1234,3771,
8,100,1146,3548565,15767766,1217,3786,
8,100,1119,3470983,15768967,1213,3788,
8,100,1129,3508691,15774865,1235,3766,
8,100,1158,3667824,15781346,1241,3760,
8,100,1258,4001110,15781946,1202,3800,
8,100,1199,3745075,15791492,1210,3792,
8,100,1162,3662021,15792032,1225,3777,
8,100,1104,3480603,15793559,1211,3790,
8,100,1156,3616439,15795101,1199,3803,
8,100,1254,3971787,15797626,1220,3781,
8,100,1195,3745411,15801119,1197,3805,
8,100,1064,3333087,15802166,1195,3807,
8,100,1229,3892432,15809362,1193,3808,
8,100,1134,3555241,15812048,1209,3793,
8,100,1129,3546718,15816291,1192,3809,
8,100,1180,3699629,15818192,1211,3790,
8,100,1110,3504386,15832810,1194,3807,
8,100,1225,3863962,15834617,1205,3797,
8,100,1160,3651136,15837776,1211,3790,
8,100,1199,3794287,15842687,1217,3784,
8,100,1034,3233584,15846344,1195,3806,
8,100,1156,3674641,15857333,1217,3786,
8,100,1233,3928163,15858294,1182,3820,
8,100,1100,3471066,15913597,1180,3821,
,,,,,,,
Number of connections ,Avg. size Node list recieved  ,Number of nodes queried to find all nodes ,Time taken to find all nodes ,  Time take to test all nodes if online ,Number of nodes online,Number of nodes offline,Failure %
8,100,1147.3421052632,3584698.9122807,15688234.1666667,1247.9561403509,3753.8596491228,0.0866141732
