Number of connections ,Avg. size Node list recieved  ,Number of nodes queried to find all nodes ,Time taken to find all nodes ,  Time take to test all nodes if online ,Number of nodes online,Number of nodes offline,Failure %
20,100,2348,2948427,12555353,2465,7537,
20,100,2318,2870660,12554466,2474,7528,
20,100,2305,2858687,12483781,2536,7468,
20,100,2345,2915576,12493738,2527,7475,
20,100,2448,3082477,12566891,2493,7508,
20,100,2340,2911203,12579573,2492,7509,
20,100,2432,3024481,12444133,2581,7420,
20,100,2534,3194143,12604355,2420,7581,
20,100,2516,3174206,12524004,2474,7530,
20,100,2394,2977441,12512974,2534,7471,
20,100,2440,3061784,12560698,2515,7486,
20,100,2464,3096755,12625263,2429,7572,
20,100,2381,2967518,12548130,2476,7525,
20,100,2344,2908067,12499202,2530,7471,
20,100,2518,3167401,12526942,2506,7495,
20,100,2543,3220497,12502940,2519,7484,
20,100,2511,3163908,12549277,2448,7553,
20,100,2460,3051182,12484000,2502,7499,
20,100,2446,3047195,12492471,2508,7493,
20,100,2490,3108825,12526220,2489,7512,
20,100,2383,2913486,12419559,2589,7415,
20,100,2392,2969481,12575930,2507,7496,
20,100,2450,3037871,12590169,2457,7545,
20,100,2400,2978842,12575383,2496,7505,
20,100,2548,3196796,12567749,2444,7557,
20,100,2439,3012638,12457174,2553,7448,
20,100,2449,3028680,12441949,2579,7423,
20,100,2419,2982172,12500195,2548,7453,
20,100,2517,3140163,12521158,2474,7527,
20,100,2538,3169708,12513786,2545,7458,
20,100,2489,3094467,12602317,2465,7536,
20,100,2455,3048758,12465582,2563,7439,
20,100,2511,3146871,12515577,2507,7494,
20,100,2494,3093647,12470558,2536,7465,
20,100,2523,3131019,12525406,2525,7477,
20,100,2518,3140113,12605127,2438,7563,
20,100,2646,3332781,12562259,2463,7538,
20,100,2570,3237789,12529333,2501,7501,
20,100,2434,2999398,12487010,2503,7499,
20,100,2490,3093140,12455128,2557,7445,
20,100,2494,3070111,12505483,2526,7475,
20,100,2521,3127976,12427013,2571,7431,
20,100,2459,3022858,12494258,2529,7474,
20,100,2504,3122062,12491883,2556,7446,
20,100,2521,3155190,12543371,2533,7469,
20,100,2522,3147751,12574271,2472,7530,
20,100,2521,3120680,12473107,2524,7479,
20,100,2570,3222509,12591055,2433,7568,
20,100,2647,3305322,12497555,2530,7472,
20,100,2603,3280570,12607409,2438,7565,
20,100,2586,3253983,12490807,2577,7424,
20,100,2515,3128850,12532444,2504,7498,
20,100,2551,3188316,12623481,2444,7557,
20,100,2650,3347225,12605319,2447,7555,
20,100,2639,3318175,12505256,2508,7494,
20,100,2580,3238936,12589993,2471,7530,
20,100,2549,3166049,12533027,2494,7507,
20,100,2631,3302475,12567806,2468,7533,
20,100,2586,3226016,12506091,2532,7470,
20,100,2596,3238531,12472076,2525,7476,
20,100,2646,3319141,12589327,2466,7536,
20,100,2625,3270253,12552682,2493,7509,
20,100,2599,3220832,12530368,2500,7502,
20,100,2555,3180037,12559175,2502,7499,
20,100,2656,3307458,12537888,2481,7520,
20,100,2793,3519251,12611248,2440,7561,
20,100,2307,2857905,12601107,2425,7576,
20,100,2337,2901302,12598926,2444,7557,
20,100,2349,2919803,12522132,2540,7461,
20,100,2426,3018670,12498056,2548,7453,
20,100,2395,2956982,12500352,2516,7485,
20,100,2480,3102813,12509504,2490,7511,
20,100,2476,3089993,12526374,2516,7485,
20,100,2422,3023561,12529600,2495,7506,
20,100,2497,3144216,12575136,2455,7549,
20,100,2394,2960471,12508230,2543,7459,
20,100,2410,2990795,12496382,2560,7442,
20,100,2431,3026567,12555149,2513,7489,
20,100,2503,3148626,12557368,2511,7490,
20,100,2548,3199896,12532516,2533,7468,
20,100,2550,3193662,12501478,2499,7502,
20,100,2683,3406404,12561985,2519,7482,
20,100,2569,3209983,12539437,2495,7506,
