Number of connections ,Avg. size Node list recieved  ,Number of nodes queried to find all nodes ,Time taken to find all nodes ,  Time take to test all nodes if online ,Number of nodes online,Number of nodes offline,Failure %
8,100,0,0,30000,0,10,
8,100,0,0,30000,0,10,
8,100,0,0,30000,0,10,
8,100,0,0,30000,0,10,
8,100,0,0,30000,0,10,
8,100,0,0,30000,0,10,
8,100,0,0,30000,0,10,
8,100,0,0,30000,0,10,
8,100,0,0,30000,0,10,
8,100,0,0,30000,0,10,
8,100,0,0,30000,0,10,
8,100,0,0,30000,0,10,
8,100,0,0,30000,0,10,
8,100,0,0,30000,0,10,
8,100,0,0,30000,0,10,
8,100,0,0,30000,0,10,
8,100,0,0,30000,0,10,
8,100,0,0,30000,0,10,
8,100,0,0,30000,0,10,
8,100,0,0,30000,0,10,
8,100,0,0,30000,0,10,
8,100,0,0,30000,0,10,
8,100,0,0,30000,0,10,
8,100,0,0,30000,0,10,
8,100,0,0,30000,0,10,
8,100,0,0,30000,0,10,
8,100,0,0,30000,0,10,
8,100,0,0,30000,0,10,
8,100,0,0,30000,0,10,
8,100,0,0,30000,0,10,
8,100,0,0,30000,0,10,
8,100,0,0,30000,0,10,
8,100,9,5991,295967,33,68,
8,100,10,9004,310627,29,73,
8,100,10,9227,317864,29,72,
8,100,12,13653,321158,20,81,
8,100,10,13857,314652,25,77,
8,100,10,14479,291531,30,71,
8,100,12,16302,312370,25,76,
8,100,12,20126,299566,26,75,
8,100,11,25079,317392,23,78,
8,100,10,26344,326794,25,77,
8,100,14,30000,304054,28,73,
8,100,12,30000,289943,30,71,
8,100,16,30000,310126,36,67,
8,100,15,30000,305451,28,75,
8,100,15,30000,290840,33,68,
8,100,14,30000,319169,32,70,
8,100,14,30000,351200,18,83,
8,100,13,30000,316442,23,78,
8,100,14,30000,288634,27,74,
8,100,13,30000,278030,34,67,
8,100,15,30000,291973,32,71,
8,100,12,30000,282297,33,68,
8,100,16,30000,320321,29,74,
8,100,15,30000,316260,25,76,
8,100,14,30000,327995,28,74,
8,100,15,30000,328460,28,73,
8,100,13,30000,291805,28,73,
8,100,15,30000,319649,25,76,
8,100,16,30000,297469,32,70,
8,100,15,30000,307343,21,80,
8,100,15,30000,320626,27,74,
8,100,14,30000,301514,31,72,
8,100,12,30000,336063,26,76,
8,100,15,30000,293490,28,73,
8,100,16,30000,330000,26,75,
8,100,16,30000,303558,31,72,
8,100,16,30000,301774,33,69,
8,100,17,30000,311883,30,73,
8,100,13,30000,317144,26,77,
8,100,16,30000,304806,25,76,
8,100,11,30000,313677,24,78,
8,100,12,30000,300000,30,71,
8,100,16,30000,327827,27,74,
8,100,13,30000,312495,29,73,
8,100,12,30000,294288,28,73,
8,100,12,30000,290809,32,69,
8,100,14,30000,300000,28,73,
8,100,15,30000,308092,22,79,
8,100,16,30000,310519,29,72,
8,100,16,30510,311352,31,73,
8,100,16,30573,280836,32,69,
8,100,17,30648,324709,30,73,
8,100,16,30759,306852,29,72,
8,100,17,30764,310133,29,72,
8,100,17,30839,295867,31,71,
8,100,17,31003,311936,23,78,
8,100,17,31293,315608,27,75,
8,100,17,32233,324139,23,78,
8,100,16,32336,306099,28,73,
8,100,18,32350,296729,31,71,
8,100,17,32851,300556,25,76,
8,100,18,33224,292593,28,73,
8,100,19,33640,296601,34,69,
8,100,16,33656,292551,31,70,
8,100,16,33814,300792,25,77,
8,100,18,36049,314632,26,77,
8,100,16,36376,302755,29,72,
8,100,17,36605,325572,27,77,
8,100,17,37436,290857,28,73,
8,100,16,38174,305143,31,70,
8,100,19,38441,346642,23,79,
8,100,17,38894,331991,23,81,
8,100,17,39033,288521,36,66,
8,100,17,40762,308997,27,75,
8,100,19,41684,325375,27,75,
8,100,18,41697,332534,19,82,
8,100,19,42045,293168,31,73,
8,100,20,42522,300177,30,73,
8,100,18,42562,310633,25,76,
8,100,17,43761,321683,21,80,
8,100,20,45308,330000,19,84,
8,100,19,45685,292736,33,69,
8,100,17,46427,336032,24,79,
8,100,17,46718,302096,30,72,
8,100,18,47009,321222,31,72,
8,100,19,47030,306881,31,72,
8,100,19,47946,336490,28,74,
8,100,19,48045,374533,28,74,
8,100,17,48111,310047,29,73,
8,100,18,48921,286490,34,67,
8,100,19,50756,293058,35,66,
8,100,18,50995,360000,18,86,
8,100,20,52115,337024,29,75,
8,100,19,52629,303696,27,74,
8,100,19,55040,319944,26,75,
8,100,19,55684,305550,29,74,
8,100,19,55710,328281,22,81,
8,100,17,56375,317233,26,76,
8,100,21,56488,313586,32,72,
8,100,19,56919,306763,28,74,
8,100,20,58787,323349,19,83,
8,100,23,60000,363187,17,87,
8,100,21,60000,310608,27,75,
8,100,22,60000,308718,26,77,
8,100,20,60000,286309,32,69,
8,100,23,60000,345776,19,82,
8,100,22,60000,303167,25,77,
8,100,21,60000,314014,25,77,
8,100,21,60000,287924,28,73,
8,100,23,60000,318508,27,77,
8,100,22,60000,338200,24,78,
8,100,21,60000,326211,26,76,
8,100,22,60000,318534,27,75,
8,100,22,60000,309900,21,80,
8,100,23,60000,343142,15,88,
8,100,23,60000,309501,27,75,
8,100,20,60000,327977,27,75,
8,100,20,60000,302419,28,74,
8,100,21,60000,317619,28,74,
8,100,20,60000,295634,33,69,
8,100,21,60000,311830,23,80,
8,100,23,60000,295525,29,72,
8,100,23,60000,339510,17,86,
8,100,23,60000,325827,18,83,
8,100,23,60000,301670,25,76,
8,100,20,60000,300853,28,75,
8,100,21,60000,315644,27,77,
8,100,21,60000,312992,30,72,
8,100,20,60000,332222,19,83,
8,100,24,60000,307104,33,70,
8,100,23,60000,308233,30,73,
8,100,24,60000,324869,25,78,
8,100,22,60000,316087,23,79,
8,100,20,60000,340710,25,77,
8,100,21,60000,340052,20,84,
8,100,19,60000,305058,25,76,
8,100,21,60000,310857,22,80,
8,100,20,60000,325422,29,75,
8,100,20,60000,313067,26,78,
8,100,25,60501,325751,24,79,
8,100,25,60512,294036,29,72,
8,100,24,60536,317692,21,81,
8,100,25,60553,330000,22,80,
8,100,24,60620,306430,29,74,
8,100,25,60810,316708,25,78,
8,100,26,60924,310143,19,83,
8,100,24,61026,333257,16,86,
8,100,25,61477,335043,23,79,
8,100,24,61511,297940,33,69,
8,100,26,61820,332284,25,78,
8,100,25,63133,330000,16,86,
8,100,25,64752,314996,22,79,
8,100,26,64790,340381,18,85,
8,100,28,64908,336646,26,76,
8,100,24,65552,337527,20,82,
8,100,25,65601,321719,24,80,
8,100,24,65798,330503,23,82,
8,100,27,66842,325963,26,81,
8,100,27,68516,364900,18,87,
8,100,28,68901,312988,25,78,
8,100,25,68947,317686,30,74,
8,100,25,69407,353857,26,77,
8,100,27,69583,352929,27,79,
8,100,28,70286,309935,25,79,
8,100,24,70309,316503,22,79,
8,100,26,71774,319703,23,80,
8,100,25,72875,329953,23,79,
8,100,26,72886,337978,21,81,
8,100,27,73585,311394,23,80,
8,100,27,73638,309685,23,79,
8,100,26,77136,347426,31,72,
8,100,26,78921,350076,18,85,
8,100,28,79632,316846,21,81,
8,100,29,82669,312897,24,78,
8,100,26,87134,323906,26,77,
8,100,29,87280,307894,23,78,
8,100,31,90000,340344,19,87,
8,100,31,90000,330000,19,83,
8,100,28,90000,332058,24,78,
