Number of connections ,Avg. size Node list recieved  ,Number of nodes queried to find all nodes ,Time taken to find all nodes ,  Time take to test all nodes if online ,Number of nodes online,Number of nodes offline,Failure %
8,100,0,0,30000,0,10,
8,100,0,0,30000,0,10,
8,100,0,0,30000,0,10,
8,100,0,0,30000,0,10,
8,100,0,0,30000,0,10,
8,100,0,0,30000,0,10,
8,100,0,0,30000,0,10,
8,100,0,0,30000,0,10,
8,100,0,0,30000,0,10,
8,100,0,0,30000,0,10,
8,100,0,0,30000,0,10,
8,100,0,0,30000,0,10,
8,100,0,0,30000,0,10,
8,100,0,0,30000,0,10,
8,100,0,0,30000,0,10,
8,100,0,0,30000,0,10,
8,100,0,0,30000,0,10,
8,100,0,0,30000,0,10,
8,100,0,0,30000,0,10,
8,100,0,0,30000,0,10,
8,100,0,0,30000,0,10,
8,100,0,0,30000,0,10,
8,100,0,0,30000,0,10,
8,100,0,0,30000,0,10,
8,100,0,0,30000,0,10,
8,100,0,0,30000,0,10,
8,100,0,0,30000,0,10,
8,100,0,0,30000,0,10,
8,100,0,0,30000,0,10,
8,100,0,0,30000,0,10,
8,100,0,0,30000,0,10,
8,100,0,0,30000,0,10,
8,100,0,0,30000,0,10,
8,100,0,0,30000,0,10,
8,100,0,0,30000,0,10,
8,100,0,0,30000,0,10,
8,100,0,0,30000,0,10,
8,100,0,0,30000,0,10,
8,100,0,0,30000,0,10,
8,100,0,0,30000,0,10,
8,100,0,0,30000,0,10,
8,100,0,0,30000,0,10,
8,100,0,0,30000,0,10,
8,100,0,0,30000,0,10,
8,100,0,0,30000,0,10,
8,100,0,0,30000,0,10,
8,100,0,0,3170727,17,845,
8,100,941,3459569,3731391,24,982,
8,100,916,3369440,3703166,25,977,
8,100,980,3604477,3817274,26,990,
8,100,958,3528691,3791297,26,976,
8,100,1012,3718183,3834115,27,997,
8,100,970,3564486,3753864,27,995,
8,100,977,3584280,4052018,27,1000,
8,100,923,3391878,3804960,27,978,
8,100,991,3641881,3841494,28,994,
8,100,1024,3762588,4007243,28,1005,
8,100,992,3648920,3895133,29,994,
8,100,923,3388398,3874855,29,974,
8,100,932,3418868,4035313,29,973,
8,100,962,3518540,3986898,29,985,
8,100,936,3435830,3748236,29,974,
8,100,895,3282821,3712912,30,978,
8,100,914,3340072,3761816,30,972,
8,100,904,3309003,3729655,30,977,
8,100,928,3400786,3709839,30,975,
8,100,829,3029281,3772377,30,972,
8,100,992,3637272,4543733,30,993,
8,100,964,3537985,3799309,30,983,
8,100,902,3304930,3930000,30,979,
8,100,1014,3714103,3839228,30,1006,
8,100,978,3573918,3899086,30,990,
8,100,966,3543772,3885878,31,986,
8,100,967,3554397,3808480,31,977,
8,100,949,3471678,3722661,31,977,
8,100,957,3507484,3780522,31,992,
8,100,921,3382423,3800151,31,973,
8,100,926,3382979,3701781,31,978,
8,100,914,3340133,3709950,31,971,
8,100,949,3497870,3761322,31,980,
8,100,906,3310629,3866929,32,972,
8,100,916,3347340,3965751,32,970,
8,100,823,3000503,3748667,32,972,
8,100,953,3487316,3705854,32,978,
8,100,886,3241541,3706230,32,974,
8,100,917,3354514,4395179,33,973,
8,100,900,3299920,4038936,33,970,
8,100,901,3292290,3850083,33,972,
8,100,876,3211098,3912402,33,974,
8,100,881,3213484,3770499,33,973,
8,100,837,3053982,3812820,33,968,
8,100,944,3456259,3756827,33,982,
8,100,788,2884422,3757538,34,971,
8,100,868,3171939,3702887,34,974,
8,100,840,3058489,3673504,34,969,
8,100,912,3336930,3931539,35,976,
8,100,896,3283168,3730875,35,973,
8,100,962,3524304,3722954,35,980,
8,100,920,3361845,3698491,35,972,
8,100,901,3289374,3803344,35,971,
8,100,891,3250069,4178487,35,970,
8,100,833,3043218,3725749,35,966,
8,100,750,2713567,3782734,36,967,
8,100,791,2877462,3801192,36,966,
8,100,872,3187419,3688244,36,971,
8,100,798,2910000,3751213,36,966,
8,100,878,3202338,3973724,37,979,
8,100,807,2934915,3662456,39,963,
8,100,802,2934074,3856686,39,963,
8,100,700,2537505,3739650,39,971,
8,100,832,3021298,3728555,40,965,
8,100,803,2939422,3941069,42,960,
8,100,806,2918907,3657128,43,966,
8,100,731,2649460,3800571,44,961,
8,100,721,2599327,3632648,49,952,
,,,,,,,
Number of connections ,Avg. size Node list recieved  ,Number of nodes queried to find all nodes ,Time taken to find all nodes ,  Time take to test all nodes if online ,Number of nodes online,Number of nodes offline,Failure %
8,100,899.2352941176,3290371.52941176,3826726.05882353,32.5294117647,976.5147058824,0.4137931034
