Number of connections ,Avg. size Node list recieved  ,Number of nodes queried to find all nodes ,Time taken to find all nodes ,  Time take to test all nodes if online ,Number of nodes online,Number of nodes offline,Failure %
20,100,0,0,0,0,10,
20,100,0,0,0,0,10,
20,100,0,0,0,0,10,
20,100,0,0,0,0,10,
20,100,0,0,0,0,10,
20,100,0,0,0,0,10,
20,100,0,0,0,0,10,
20,100,0,0,0,0,10,
20,100,0,0,0,0,10,
20,100,0,0,0,0,10,
20,100,0,0,0,0,10,
20,100,0,0,0,0,10,
20,100,0,0,0,0,10,
20,100,0,0,0,0,10,
20,100,0,0,0,0,10,
20,100,0,0,0,0,10,
20,100,0,0,0,0,10,
20,100,0,0,0,0,10,
20,100,0,0,0,0,10,
20,100,0,0,0,0,10,
20,100,0,0,0,0,10,
20,100,0,0,0,0,10,
20,100,0,0,0,0,10,
20,100,0,0,0,0,10,
20,100,0,0,0,0,10,
20,100,0,0,0,0,10,
20,100,0,0,0,0,10,
20,100,0,0,0,0,10,
20,100,0,0,0,0,10,
20,100,0,0,0,0,10,
20,100,0,0,0,0,10,
20,100,0,0,0,0,10,
20,100,0,0,0,0,10,
20,100,0,0,0,0,10,
20,100,0,0,0,0,10,
20,100,0,0,0,0,10,
20,100,0,0,0,0,10,
20,100,0,0,0,0,10,
20,100,0,0,0,0,10,
20,100,0,0,0,0,10,
20,100,0,0,0,0,10,
20,100,0,0,0,0,10,
20,100,0,0,0,0,10,
20,100,0,0,0,0,10,
20,100,0,0,0,0,10,
20,100,0,0,0,0,10,
20,100,0,0,0,0,10,
20,100,0,0,0,0,10,
20,100,0,0,0,0,10,
20,100,0,0,0,0,10,
20,100,0,0,0,0,10,
20,100,0,0,0,0,10,
20,100,0,0,0,0,10,
20,100,0,0,0,0,10,
20,100,0,0,0,0,10,
20,100,0,0,0,0,10,
20,100,0,0,0,0,10,
20,100,0,0,0,0,10,
20,100,0,0,0,0,10,
20,100,0,0,0,0,10,
20,100,0,0,0,0,10,
20,100,0,0,0,0,10,
20,100,0,0,0,0,10,
20,100,0,0,0,0,10,
20,100,0,0,0,0,10,
20,100,0,0,0,0,10,
20,100,0,0,0,0,10,
20,100,0,0,0,0,10,
20,100,0,0,0,0,10,
20,100,0,0,0,0,10,
20,100,0,0,0,0,10,
20,100,0,0,150000,1,108,
20,100,0,0,150000,1,109,
20,100,0,0,300000,2,207,
20,100,0,0,300000,2,207,
20,100,0,0,6989073,131,4623,
20,100,0,0,7072653,143,4678,
20,100,4938,7213869,7361560,177,4831,
20,100,4944,7242949,7433936,164,4840,
20,100,4911,7199341,7342131,160,4842,
20,100,5003,7342397,7351564,163,4842,
20,100,4954,7253274,7382052,163,4844,
20,100,4936,7233935,7348146,155,4846,
20,100,4956,7260828,7396061,160,4846,
20,100,4960,7259039,7376805,177,4847,
20,100,4986,7307249,7339337,163,4848,
20,100,4954,7252431,7400405,160,4850,
20,100,4951,7262059,7431709,161,4850,
20,100,4969,7276641,7379594,166,4851,
20,100,4989,7312953,7351002,158,4852,
20,100,4974,7295852,7386522,152,4852,
20,100,4957,7264441,7507129,160,4852,
20,100,4934,7234282,7374717,158,4853,
20,100,4964,7263782,7428599,174,4854,
20,100,4970,7287845,7393705,152,4857,
20,100,4911,7219090,7384785,148,4859,
20,100,4937,7261444,7453209,144,4860,
20,100,4946,7262682,7367701,150,4863,
20,100,4951,7261912,7376414,147,4864,
20,100,4941,7266822,7375683,139,4864,
20,100,4966,7283672,7362826,154,4865,
20,100,4992,7337992,7395806,147,4866,
20,100,5013,7348184,7411992,169,4867,
20,100,4971,7295682,7366275,150,4867,
20,100,5000,7333001,7400265,164,4869,
20,100,4987,7303118,7387269,162,4870,
20,100,4975,7303178,7451966,146,4878,
20,100,4943,7261363,7389392,139,4879,
20,100,5006,7357696,7430693,139,4890,
20,100,4990,7329476,7391988,141,4891,
20,100,4991,7340245,7526256,133,4896,
,,,,,,,
Number of connections ,Avg. size Node list recieved  ,Number of nodes queried to find all nodes ,Time taken to find all nodes ,  Time take to test all nodes if online ,Number of nodes online,Number of nodes offline,Failure %
20,100,4963.8235294118,7280256.5882353,7395808.64705882,155.7352941176,4858.9705882353,0.6964285714
