Number of connections ,Avg. size Node list recieved  ,Number of nodes queried to find all nodes ,Time taken to find all nodes ,  Time take to test all nodes if online ,Number of nodes online,Number of nodes offline,Failure %
20,100,0,0,0,0,10,
20,100,0,0,0,0,10,
20,100,0,0,0,0,10,
20,100,0,0,0,0,10,
20,100,0,0,0,0,10,
20,100,0,0,0,0,10,
20,100,0,0,0,0,10,
20,100,0,0,0,0,10,
20,100,0,0,0,0,10,
20,100,0,0,0,0,10,
20,100,0,0,0,0,10,
20,100,0,0,0,0,10,
20,100,0,0,0,0,10,
20,100,0,0,0,0,10,
20,100,0,0,0,0,10,
20,100,0,0,0,0,10,
20,100,0,0,0,0,10,
20,100,0,0,0,0,10,
20,100,0,0,0,0,10,
20,100,0,0,0,0,10,
20,100,0,0,0,0,10,
20,100,0,0,0,0,10,
20,100,0,0,0,0,10,
20,100,0,0,0,0,10,
20,100,0,0,0,0,10,
20,100,0,0,0,0,10,
20,100,0,0,0,0,10,
20,100,0,0,0,0,10,
20,100,0,0,0,0,10,
20,100,0,0,0,0,10,
20,100,0,0,0,0,10,
20,100,0,0,0,0,10,
20,100,0,0,0,0,10,
20,100,0,0,0,0,10,
20,100,0,0,0,0,10,
20,100,0,0,0,0,10,
20,100,0,0,0,0,10,
20,100,0,0,0,0,10,
20,100,0,0,0,0,10,
20,100,0,0,0,0,10,
20,100,0,0,0,0,10,
20,100,0,0,0,0,10,
20,100,0,0,0,0,10,
20,100,0,0,0,0,10,
20,100,0,0,0,0,10,
20,100,0,0,0,0,10,
20,100,0,0,0,0,10,
20,100,0,0,0,0,10,
20,100,0,0,0,0,10,
20,100,0,0,0,0,10,
20,100,0,0,0,0,10,
20,100,0,0,0,0,10,
20,100,0,0,0,0,10,
20,100,0,0,0,0,10,
20,100,0,0,0,0,10,
20,100,0,0,0,0,10,
20,100,0,0,0,0,10,
20,100,0,0,0,0,10,
20,100,0,0,0,0,10,
20,100,0,0,0,0,10,
20,100,0,0,0,0,10,
20,100,0,0,0,0,10,
20,100,0,0,0,0,10,
20,100,0,0,0,0,10,
20,100,0,0,0,0,10,
20,100,0,0,0,0,10,
20,100,0,0,0,0,10,
20,100,0,0,0,0,10,
20,100,0,0,0,0,10,
20,100,0,0,0,0,10,
20,100,0,0,0,0,10,
20,100,0,0,0,0,10,
20,100,0,0,0,0,10,
20,100,0,0,0,0,10,
20,100,0,0,0,0,10,
20,100,0,0,0,0,10,
20,100,0,0,0,0,10,
20,100,0,0,0,0,10,
20,100,0,0,0,0,10,
20,100,0,0,0,0,10,
20,100,0,0,0,0,10,
20,100,0,0,0,0,10,
20,100,0,0,0,0,10,
20,100,0,0,0,0,10,
20,100,0,0,0,0,10,
20,100,0,0,0,0,10,
20,100,0,0,0,0,10,
20,100,0,0,0,0,10,
20,100,0,0,0,0,10,
20,100,0,0,0,0,10,
20,100,0,0,90000,1,63,
20,100,0,0,90000,1,63,
20,100,0,0,90000,1,63,
20,100,0,0,90000,1,65,
20,100,0,0,90000,1,66,
20,100,0,0,90000,1,66,
20,100,0,0,90000,1,67,
20,100,0,0,150000,3,100,
20,100,0,0,150000,3,104,
20,100,0,0,150000,3,104,
20,100,0,0,150000,3,105,
20,100,0,0,150000,3,109,
20,100,0,0,180000,3,127,
20,100,29,30000,210000,7,96,
20,100,31,30000,150000,5,98,
20,100,33,30000,150000,5,96,
20,100,35,30000,150000,5,97,
20,100,37,30000,180000,4,98,
20,100,43,60000,150000,4,97,
20,100,43,60000,150000,4,97,
20,100,43,60000,180000,6,98,
20,100,43,60000,180000,6,98,
20,100,43,60000,180000,6,98,
20,100,46,60000,172486,4,98,
20,100,46,60000,150000,6,99,
20,100,47,60000,150000,7,103,
20,100,52,60000,150000,7,102,
20,100,53,60000,167651,8,100,
20,100,53,60000,210000,7,101,
20,100,53,60000,210000,7,101,
20,100,56,60000,270000,6,98,
20,100,56,60000,210000,5,100,
20,100,57,60000,150000,8,95,
20,100,57,60000,150000,4,97,
20,100,57,60000,150000,4,97,
20,100,57,60000,150000,4,97,
20,100,58,60000,150000,9,95,
20,100,58,60000,150000,6,97,
20,100,58,60000,180000,5,98,
20,100,58,60000,150000,6,101,
20,100,58,60000,150000,6,101,
20,100,58,60000,150000,5,104,
20,100,59,60000,153239,4,97,
20,100,66,90000,177622,3,98,
20,100,68,90000,180000,6,103,
20,100,70,90000,181654,6,109,
20,100,70,90000,240000,5,110,
20,100,72,90000,150505,5,104,
