Number of connections ,Avg. size Node list recieved  ,Number of nodes queried to find all nodes ,Time taken to find all nodes ,  Time take to test all nodes if online ,Number of nodes online,Number of nodes offline,Failure %
8,100,0,0,30000,0,10,
8,100,0,0,30000,0,10,
8,100,0,0,30000,0,10,
8,100,0,0,30000,0,10,
8,100,0,0,30000,0,10,
8,100,0,0,30000,0,10,
8,100,0,0,30000,0,10,
8,100,0,0,30000,0,10,
8,100,0,0,30000,0,10,
8,100,0,0,30000,0,10,
8,100,0,0,30000,0,10,
8,100,0,0,30000,0,10,
8,100,0,0,30000,0,10,
8,100,0,0,30000,0,10,
8,100,0,0,30000,0,10,
8,100,0,0,30000,0,10,
8,100,0,0,30000,0,10,
8,100,0,0,30000,0,10,
8,100,0,0,30000,0,10,
8,100,0,0,30000,0,10,
8,100,0,0,30000,0,10,
8,100,0,0,30000,0,10,
8,100,0,0,30000,0,10,
8,100,0,0,30000,0,10,
8,100,0,0,30000,0,10,
8,100,0,0,30000,0,10,
8,100,0,0,30000,0,10,
8,100,0,0,30000,0,10,
8,100,0,0,30000,0,10,
8,100,0,0,30000,0,10,
8,100,0,0,30000,0,10,
8,100,0,0,30000,0,10,
8,100,0,0,30000,0,10,
8,100,0,0,30000,0,10,
8,100,0,0,30000,0,10,
8,100,0,0,30000,0,10,
8,100,0,0,30000,0,10,
8,100,0,0,30000,0,10,
8,100,0,0,30000,0,10,
8,100,0,0,30000,0,10,
8,100,0,0,30000,0,10,
8,100,0,0,30000,0,10,
8,100,0,0,30000,0,10,
8,100,0,0,1740000,10,465,
8,100,257,911050,2356104,21,481,
8,100,292,1050000,2139288,19,482,
8,100,292,1038971,1862049,27,479,
8,100,298,1076516,1895407,19,488,
8,100,300,1080000,1925116,21,482,
8,100,312,1112125,1860763,16,488,
8,100,341,1230000,1833279,21,483,
8,100,341,1238077,1936804,17,492,
8,100,342,1236400,1868967,20,484,
8,100,351,1269810,2090066,18,486,
8,100,353,1277518,1870259,19,484,
8,100,353,1278312,1860000,23,485,
8,100,353,1287560,2084463,19,487,
8,100,355,1286819,2008522,22,482,
8,100,355,1284032,1902491,18,491,
8,100,356,1290000,1925524,22,484,
8,100,357,1297999,2038258,18,488,
8,100,366,1320000,2108291,23,483,
8,100,369,1342410,1982292,16,491,
8,100,370,1338184,1919447,19,488,
8,100,373,1350000,1880369,19,493,
8,100,375,1359276,1825349,19,485,
8,100,376,1363756,2014128,17,485,
8,100,376,1353366,1920000,19,493,
8,100,379,1380000,1890681,15,487,
8,100,383,1386047,1849348,21,480,
8,100,386,1400134,1893299,16,491,
8,100,388,1410000,1860794,21,492,
8,100,396,1440000,1978482,20,486,
8,100,398,1448279,1830790,20,485,
8,100,399,1459009,1884304,18,494,
8,100,401,1466335,2486507,19,492,
8,100,402,1457188,1891873,19,488,
8,100,402,1464204,1984302,15,492,
8,100,403,1472651,1929951,20,490,
8,100,405,1471248,1921329,18,501,
8,100,410,1499168,2073576,16,486,
8,100,410,1472890,2089504,18,488,
8,100,412,1499133,1939213,15,492,
8,100,415,1503431,1881093,17,486,
8,100,416,1506048,1932088,16,492,
8,100,420,1535232,1930232,18,486,
8,100,421,1530517,1954516,17,494,
8,100,421,1548312,1911730,15,486,
8,100,424,1541976,1894354,19,495,
8,100,427,1560000,1890000,15,489,
8,100,429,1562162,1954865,18,495,
8,100,440,1599228,1906064,16,498,
8,100,440,1598057,2014022,20,497,
8,100,441,1600499,1869580,14,495,
8,100,443,1620000,1989619,15,497,
8,100,445,1620000,1893757,14,499,
8,100,452,1650000,1902378,16,486,
8,100,453,1660617,1911437,14,502,
8,100,456,1668598,1951371,13,491,
8,100,457,1673886,1950504,15,492,
8,100,463,1683619,1975626,20,490,
8,100,472,1740000,1899531,15,503,
8,100,475,1730807,1881404,16,497,
8,100,493,1809684,2122705,13,503,
8,100,517,1890000,2196159,14,515,
,,,,,,,
Number of connections ,Avg. size Node list recieved  ,Number of nodes queried to find all nodes ,Time taken to find all nodes ,  Time take to test all nodes if online ,Number of nodes online,Number of nodes offline,Failure %
8,100,393.5573770492,1430018.68852459,1957774.16393443,17.9180327869,490.0983606557,0.4245283019
