Number of connections ,Avg. size Node list recieved  ,Number of nodes queried to find all nodes ,Time taken to find all nodes ,  Time take to test all nodes if online ,Number of nodes online,Number of nodes offline,Failure %
8,100,0,0,30000,0,10,
8,100,0,0,30000,0,10,
8,100,0,0,30000,0,10,
8,100,0,0,30000,0,10,
8,100,0,0,30000,0,10,
8,100,0,0,30000,0,10,
8,100,0,0,30000,0,10,
8,100,0,0,30000,0,10,
8,100,0,0,30000,0,10,
8,100,0,0,30000,0,10,
8,100,0,0,30000,0,10,
8,100,0,0,30000,0,10,
8,100,0,0,30000,0,10,
8,100,0,0,30000,0,10,
8,100,0,0,30000,0,10,
8,100,0,0,30000,0,10,
8,100,0,0,30000,0,10,
8,100,0,0,30000,0,10,
8,100,0,0,30000,0,10,
8,100,0,0,30000,0,10,
8,100,0,0,30000,0,10,
8,100,0,0,30000,0,10,
8,100,0,0,30000,0,10,
8,100,0,0,30000,0,10,
8,100,0,0,30000,0,10,
8,100,0,0,30000,0,10,
8,100,0,0,30000,0,10,
8,100,0,0,30000,0,10,
8,100,0,0,30000,0,10,
8,100,0,0,30000,0,10,
8,100,0,0,30000,0,10,
8,100,0,0,30000,0,10,
8,100,0,0,30000,0,10,
8,100,0,0,30000,0,10,
8,100,0,0,30000,0,10,
8,100,0,0,30000,0,10,
8,100,0,0,30000,0,10,
8,100,0,0,30000,0,10,
8,100,0,0,30000,0,10,
8,100,0,0,30000,0,10,
8,100,0,0,30000,0,10,
8,100,0,0,30000,0,10,
8,100,0,0,30000,0,10,
8,100,0,0,30000,0,10,
8,100,0,0,30000,0,10,
8,100,0,0,30000,0,10,
8,100,0,0,30000,0,10,
8,100,0,0,240000,1,64,
8,100,0,0,330000,2,91,
8,100,0,0,360000,2,98,
8,100,58,199135,360688,5,99,
8,100,91,330000,361635,3,100,
8,100,58,189400,366327,4,97,
8,100,70,240000,373997,5,96,
8,100,57,181228,386209,6,99,
8,100,60,210000,388093,5,98,
8,100,47,150000,390000,10,94,
8,100,56,181441,390000,4,97,
8,100,65,214423,390000,4,104,
8,100,79,270000,390000,6,104,
8,100,80,270533,390000,6,100,
8,100,59,210000,394926,6,99,
8,100,55,180000,411145,8,96,
8,100,46,150000,420000,5,100,
8,100,70,240000,420000,6,105,
8,100,106,385698,420000,4,106,
8,100,86,300000,436500,6,112,
8,100,72,240000,441985,6,103,
8,100,67,240000,442827,4,106,
8,100,75,270000,445179,4,105,
8,100,105,366455,445847,4,103,
8,100,46,150000,450000,7,103,
8,100,59,210000,450000,4,111,
8,100,77,270000,450000,4,102,
8,100,85,300000,450000,4,105,
8,100,88,300986,450000,6,112,
8,100,98,352178,450000,4,107,
8,100,103,360000,450000,4,101,
8,100,75,270000,452209,5,98,
8,100,54,180000,467759,7,98,
8,100,72,243105,480000,4,107,
8,100,72,243105,480000,4,107,
8,100,99,360000,480000,4,105,
8,100,96,330000,480701,5,122,
8,100,68,240000,486215,9,101,
8,100,68,240000,497739,4,106,
8,100,82,289015,499550,4,97,
8,100,67,240000,502953,7,100,
8,100,64,210971,510000,4,101,
8,100,71,240000,510000,5,100,
8,100,94,330000,510000,4,104,
8,100,81,270540,512160,6,115,
8,100,90,313617,529534,6,115,
8,100,74,262381,540000,4,110,
8,100,95,330000,540000,4,122,
8,100,101,360000,540000,6,117,
8,100,76,270000,570000,4,104,
8,100,93,330000,570000,4,104,
8,100,93,330000,583732,4,119,
8,100,63,210000,586978,6,105,
8,100,62,210000,589960,5,107,
8,100,101,360000,594588,4,103,
8,100,76,270000,600000,7,106,
8,100,81,276824,613324,5,100,
8,100,46,150000,630000,5,102,
8,100,90,310692,630000,6,105,
8,100,49,161952,647465,7,96,
8,100,58,210000,660000,6,107,
8,100,84,300000,660000,4,107,
8,100,96,330506,660000,4,109,
8,100,99,353376,690000,5,111,
8,100,62,210000,691877,4,100,
8,100,77,270000,709180,4,104,
8,100,107,390000,721330,4,106,
8,100,84,300000,723455,4,101,
8,100,88,300905,755374,6,107,
,,,,,,,
Number of connections ,Avg. size Node list recieved  ,Number of nodes queried to find all nodes ,Time taken to find all nodes ,  Time take to test all nodes if online ,Number of nodes online,Number of nodes offline,Failure %
8,100,76.1515151515,264522.212121212,507900.621212121,5.0606060606,104.4242424242,0.4444444444
