Number of connections ,Avg. size Node list recieved  ,Number of nodes queried to find all nodes ,Time taken to find all nodes ,  Time take to test all nodes if online ,Number of nodes online,Number of nodes offline,Failure %
20,100,0,0,0,0,10,
20,100,0,0,0,0,10,
20,100,0,0,0,0,10,
20,100,0,0,0,0,10,
20,100,0,0,0,0,10,
20,100,0,0,0,0,10,
20,100,0,0,0,0,10,
20,100,0,0,0,0,10,
20,100,0,0,0,0,10,
20,100,0,0,0,0,10,
20,100,0,0,0,0,10,
20,100,0,0,0,0,10,
20,100,0,0,0,0,10,
20,100,0,0,0,0,10,
20,100,0,0,0,0,10,
20,100,0,0,0,0,10,
20,100,0,0,0,0,10,
20,100,0,0,0,0,10,
20,100,0,0,0,0,10,
20,100,0,0,0,0,10,
20,100,0,0,0,0,10,
20,100,0,0,0,0,10,
20,100,0,0,0,0,10,
20,100,0,0,0,0,10,
20,100,0,0,0,0,10,
20,100,0,0,0,0,10,
20,100,0,0,0,0,10,
20,100,0,0,0,0,10,
20,100,0,0,0,0,10,
20,100,0,0,0,0,10,
20,100,0,0,0,0,10,
20,100,0,0,0,0,10,
20,100,0,0,0,0,10,
20,100,0,0,0,0,10,
20,100,0,0,0,0,10,
20,100,0,0,0,0,10,
20,100,0,0,0,0,10,
20,100,0,0,0,0,10,
20,100,0,0,0,0,10,
20,100,0,0,0,0,10,
20,100,0,0,0,0,10,
20,100,0,0,0,0,10,
20,100,0,0,0,0,10,
20,100,0,0,0,0,10,
20,100,0,0,0,0,10,
20,100,0,0,0,0,10,
20,100,0,0,0,0,10,
20,100,0,0,0,0,10,
20,100,0,0,0,0,10,
20,100,0,0,0,0,10,
20,100,0,0,0,0,10,
20,100,0,0,0,0,10,
20,100,0,0,0,0,10,
20,100,0,0,0,0,10,
20,100,0,0,0,0,10,
20,100,0,0,0,0,10,
20,100,0,0,0,0,10,
20,100,0,0,0,0,10,
20,100,0,0,0,0,10,
20,100,0,0,0,0,10,
20,100,0,0,0,0,10,
20,100,0,0,0,0,10,
20,100,0,0,0,0,10,
20,100,0,0,0,0,10,
20,100,0,0,0,0,10,
20,100,0,0,0,0,10,
20,100,0,0,600000,8,404,
20,100,0,0,600000,8,404,
20,100,0,0,720000,11,480,
20,100,0,0,720000,11,480,
20,100,0,0,720000,11,485,
20,100,235,330000,780000,22,482,
20,100,255,360000,729101,24,481,
20,100,264,363211,781196,23,485,
20,100,276,390000,753217,21,487,
20,100,294,420000,739065,28,478,
20,100,310,448696,765395,20,484,
20,100,311,428217,750000,19,490,
20,100,316,450000,769369,21,488,
20,100,325,456564,762712,20,488,
20,100,329,465699,780000,15,488,
20,100,330,468235,788992,17,486,
20,100,332,472552,741726,21,487,
20,100,336,480000,782721,21,487,
20,100,337,480000,810000,18,492,
20,100,338,480000,781911,18,484,
20,100,340,480000,740496,20,491,
20,100,345,488478,780000,22,483,
20,100,352,510000,936651,19,483,
20,100,352,510000,722894,18,484,
20,100,362,511088,721619,16,488,
20,100,363,515330,761539,16,490,
20,100,366,516877,750000,18,490,
20,100,366,516877,750000,18,490,
20,100,375,540000,741311,19,483,
20,100,377,540000,750000,22,481,
20,100,379,540000,784299,21,493,
20,100,381,540000,750000,19,482,
20,100,387,554945,768633,16,489,
20,100,392,561712,728535,22,480,
20,100,394,570000,780000,17,487,
20,100,394,570000,750000,18,489,
20,100,396,570000,780000,18,487,
20,100,396,570000,780000,18,487,
20,100,403,570512,753563,20,481,
20,100,410,593343,724317,18,488,
20,100,417,600000,783563,18,487,
20,100,420,600880,730074,14,488,
20,100,422,602707,750000,15,488,
20,100,422,600602,750242,15,488,
20,100,422,602586,750000,17,489,
20,100,423,602889,790542,13,493,
20,100,435,630000,750000,15,495,
20,100,435,630000,750000,15,495,
20,100,435,630000,750000,15,495,
20,100,436,630000,750000,16,488,
20,100,448,640569,750000,14,495,
20,100,450,641473,753009,14,499,
20,100,451,659023,753770,19,491,
20,100,451,660000,775640,17,495,
20,100,456,660000,810000,16,496,
20,100,457,660000,870000,16,488,
20,100,457,660000,870000,16,488,
20,100,458,660000,810000,18,505,
20,100,467,675952,750000,14,495,
20,100,471,690000,802889,13,494,
20,100,475,690000,780000,15,500,
20,100,477,690000,783330,13,501,
20,100,486,693603,750000,15,497,
20,100,490,717597,825255,16,523,
20,100,501,720000,901161,13,493,
20,100,503,720858,751571,13,500,
20,100,503,721781,837843,13,504,
20,100,509,731694,960000,15,499,
20,100,514,750000,750000,15,501,
20,100,522,750000,781363,14,528,
,,,,,,,
Number of connections ,Avg. size Node list recieved  ,Number of nodes queried to find all nodes ,Time taken to find all nodes ,  Time take to test all nodes if online ,Number of nodes online,Number of nodes offline,Failure %
20,100,398.9384615385,572070,775223.292307692,17.4615384615,490.9384615385,0.4926470588
